sim,period,price
122,52,0.83928
122,53,0.83948
122,54,0.82613
122,55,0.83104
122,56,0.82945
122,57,0.83699
122,58,0.82572
122,59,0.82701
122,60,0.83326
122,61,0.84035
122,62,0.83046
122,63,0.82342
122,64,0.83232
122,65,0.83487
122,66,0.84453
122,67,0.85052
122,68,0.85840
122,69,0.85321
122,70,0.85649
122,71,0.85966
122,72,0.86552
122,73,0.86801
122,74,0.86965
122,75,0.88511
122,76,0.87546
122,77,0.86515
122,78,0.87069
122,79,0.87387
122,80,0.88715
122,81,0.87679
122,82,0.87470
122,83,0.87363
122,84,0.87314
122,85,0.87035
122,86,0.87037
122,87,0.87893
122,88,0.89035
122,89,0.89426
122,90,0.90648
122,91,0.91641
122,92,0.91762
122,93,0.91711
122,94,0.92740
122,95,0.91682
122,96,0.91900
122,97,0.92812
122,98,0.92407
122,99,0.91409
123,0,1.00000
123,0,1.00520
123,1,0.99692
123,2,0.99499
123,3,0.99399
123,4,0.98872
123,5,0.98376
123,6,0.98156
123,7,0.96364
123,8,0.96237
123,9,0.95691
123,10,0.96463
123,11,0.95710
123,12,0.94286
123,13,0.94729
123,14,0.94715
123,15,0.95149
123,16,0.95070
123,17,0.94367
123,18,0.94191
123,19,0.92853
123,20,0.91332
123,21,0.91958
123,22,0.93726
123,23,0.92287
123,24,0.91122
123,25,0.91567
123,26,0.91288
123,27,0.92163
123,28,0.93612
123,29,0.93439
123,30,0.93766
123,31,0.94743
123,32,0.95894
123,33,0.96000
123,34,0.95787
123,35,0.95488
123,36,0.95707
123,37,0.95905
123,38,0.96737
123,39,0.97750
123,40,0.98322
123,41,0.97551
123,42,0.97875
123,43,0.97827
123,44,0.98791
123,45,0.99519
123,46,0.99642
123,47,1.01424
123,48,1.02307
123,49,1.01683
123,50,1.02129
123,51,1.01295
123,52,1.00468
123,53,1.00369
123,54,0.99879
123,55,1.00030
123,56,1.00138
123,57,1.00265
123,58,0.99481
123,59,0.99808
123,60,0.99624
123,61,1.00411
123,62,1.00827
123,63,1.00391
123,64,1.00332
123,65,1.00806
123,66,1.00343
123,67,0.98773
123,68,0.97500
123,69,0.96553
123,70,0.98018
123,71,0.98819
123,72,0.98184
123,73,0.98923
123,74,0.99280
123,75,0.99768
123,76,1.01945
123,77,1.02843
123,78,1.03946
123,79,1.02393
123,80,1.01891
123,81,1.01888
123,82,1.01141
123,83,1.00437
123,84,1.00153
123,85,1.02100
123,86,1.01882
123,87,1.01617
123,88,1.02029
123,89,1.02618
123,90,1.03068
123,91,1.02217
123,92,1.02073
123,93,1.02919
123,94,1.02405
123,95,1.01719
123,96,1.02880
123,97,1.03421
123,98,1.03249
123,99,1.03813
124,0,1.00000
124,0,0.99470
124,1,1.00372
124,2,0.99724
124,3,0.99758
124,4,0.99377
124,5,0.99321
124,6,0.99481
124,7,0.99018
124,8,0.97740
124,9,0.98478
124,10,0.98398
124,11,0.97664
124,12,0.99022
124,13,0.98852
124,14,0.99642
124,15,0.98477
124,16,0.98588
124,17,0.97735
124,18,0.99193
124,19,1.00391
124,20,0.99477
124,21,0.99473
124,22,0.97991
124,23,1.00585
124,24,1.00314
124,25,1.01692
124,26,1.02320
124,27,1.02504
124,28,1.01454
124,29,1.00573
124,30,1.01159
124,31,1.01894
124,32,1.01867
124,33,1.01348
124,34,1.02441
124,35,1.02225
124,36,1.01983
124,37,1.01968
124,38,1.02958
124,39,1.01916
124,40,1.02139
124,41,1.01778
124,42,1.01467
124,43,1.01849
124,44,1.01071
124,45,1.00492
124,46,1.01174
124,47,0.99945
124,48,1.01231
124,49,1.00331
124,50,1.00023
124,51,1.00788
124,52,1.00380
124,53,1.01614
124,54,1.01311
124,55,1.02228
124,56,1.03085
124,57,1.02389
124,58,1.00876
124,59,1.01438
124,60,1.00659
124,61,0.99328
124,62,0.99334
124,63,0.99355
124,64,0.99530
124,65,0.99531
124,66,1.00532
124,67,1.01891
124,68,1.01326
124,69,1.01136
124,70,1.01941
124,71,1.01576
124,72,1.01748
124,73,1.00049
124,74,0.97306
124,75,0.98236
124,76,0.99072
124,77,0.98079
124,78,0.97761
124,79,0.98141
124,80,0.99225
124,81,1.00601
124,82,0.99981
124,83,1.00353
124,84,1.00230
124,85,1.00687
124,86,1.00853
124,87,1.00621
124,88,0.99807
124,89,0.99788
124,90,0.98202
124,91,0.96759
124,92,0.98039
124,93,0.98446
124,94,0.98595
124,95,0.96933
124,96,0.96898
124,97,0.99009
124,98,1.00690
124,99,1.00871
125,0,1.00000
125,0,0.99636
125,1,0.99963
125,2,0.99190
125,3,0.98401
125,4,1.00060
125,5,0.99063
125,6,1.00087
125,7,1.02307
125,8,1.02786
125,9,1.02084
125,10,1.01180
125,11,1.00728
125,12,1.01753
125,13,1.00703
125,14,1.01095
125,15,1.02176
125,16,1.01333
125,17,1.01943
125,18,1.01108
125,19,1.01127
125,20,1.01376
125,21,1.01694
125,22,1.01780
125,23,1.01468
125,24,1.00741
125,25,1.00724
125,26,0.99223
125,27,1.00329
125,28,1.00777
125,29,1.02497
125,30,1.01837
125,31,1.01765
125,32,1.00764
125,33,1.00606
125,34,1.00014
125,35,1.00067
125,36,0.97609
125,37,0.97990
125,38,0.98993
125,39,0.98847
125,40,1.00149
125,41,0.99372
125,42,0.99625
125,43,0.98673
125,44,0.97736
125,45,0.97950
125,46,0.97365
125,47,0.96623
125,48,0.95569
125,49,0.96509
125,50,0.96191
125,51,0.97751
125,52,0.97995
125,53,0.98134
125,54,0.96710
125,55,0.96314
125,56,0.96811
125,57,0.96357
125,58,0.96113
125,59,0.96094
125,60,0.94727
125,61,0.94541
125,62,0.95736
125,63,0.95648
125,64,0.95799
125,65,0.93952
125,66,0.93963
125,67,0.94035
125,68,0.94533
125,69,0.93617
125,70,0.92991
125,71,0.91412
125,72,0.93691
125,73,0.94214
125,74,0.93645
125,75,0.93351
125,76,0.93234
125,77,0.93916
125,78,0.93195
125,79,0.92108
125,80,0.91739
125,81,0.93007
125,82,0.93369
125,83,0.94369
125,84,0.94778
125,85,0.95330
125,86,0.95528
125,87,0.95847
125,88,0.96146
125,89,0.96476
125,90,0.95845
125,91,0.95841
125,92,0.95051
125,93,0.94054
125,94,0.94838
125,95,0.95393
125,96,0.96860
125,97,0.96732
125,98,0.96760
125,99,0.96973
126,0,1.00000
126,0,0.99498
126,1,0.98300
126,2,0.96582
126,3,0.96440
126,4,0.95361
126,5,0.95667
126,6,0.95651
126,7,0.95463
126,8,0.95214
126,9,0.97326
126,10,0.97433
126,11,0.96744
126,12,0.95489
126,13,0.95240
126,14,0.94752
126,15,0.94644
126,16,0.93252
126,17,0.92956
126,18,0.91802
126,19,0.92908
126,20,0.92823
126,21,0.91145
126,22,0.90926
126,23,0.91432
126,24,0.92429
126,25,0.92431
126,26,0.91628
126,27,0.91813
126,28,0.91690
126,29,0.92797
126,30,0.92246
126,31,0.93442
126,32,0.92911
126,33,0.92578
126,34,0.92581
126,35,0.93901
126,36,0.91898
126,37,0.91849
126,38,0.91467
126,39,0.90340
126,40,0.90261
126,41,0.90240
126,42,0.90496
126,43,0.92604
126,44,0.93340
126,45,0.93969
126,46,0.94785
126,47,0.94395
126,48,0.94170
126,49,0.93625
126,50,0.93642
126,51,0.92980
126,52,0.93126
126,53,0.92426
126,54,0.93021
126,55,0.93406
126,56,0.92328
126,57,0.92986
126,58,0.92330
126,59,0.92444
126,60,0.91839
126,61,0.92251
126,62,0.92077
126,63,0.92063
126,64,0.92068
126,65,0.91129
126,66,0.91804
126,67,0.93108
126,68,0.93736
126,69,0.94610
126,70,0.93839
126,71,0.92820
126,72,0.92379
126,73,0.93113
126,74,0.94305
126,75,0.92300
126,76,0.93726
126,77,0.94609
126,78,0.95802
126,79,0.94345
126,80,0.94300
126,81,0.94230
126,82,0.95837
126,83,0.95353
126,84,0.95007
126,85,0.97358
126,86,0.98078
126,87,0.97961
126,88,0.96498
126,89,0.97376
126,90,0.97626
126,91,0.97780
126,92,0.98953
126,93,1.00082
126,94,0.99438
126,95,0.99165
126,96,0.99756
126,97,0.99026
126,98,0.98070
126,99,0.98004
127,0,1.00000
127,0,1.00503
127,1,0.99867
127,2,0.99614
127,3,0.98862
127,4,0.99683
127,5,0.99167
127,6,0.98798
127,7,0.97189
127,8,0.95621
127,9,0.94618
127,10,0.95653
127,11,0.95836
127,12,0.96636
127,13,0.96247
127,14,0.96083
127,15,0.96413
127,16,0.96367
127,17,0.97755
127,18,0.99177
127,19,0.99259
127,20,1.01105
127,21,1.01839
127,22,1.01707
127,23,1.01345
127,24,1.01361
127,25,0.99152
127,26,0.98581
127,27,0.99064
127,28,0.96865
127,29,0.96738
127,30,0.96233
127,31,0.97327
127,32,0.96783
127,33,0.96387
127,34,0.97482
127,35,0.98263
127,36,0.98097
127,37,0.99339
127,38,0.99046
127,39,1.00302
127,40,1.00491
127,41,0.99686
127,42,1.00065
127,43,0.99637
127,44,0.99528
127,45,0.98442
127,46,1.01019
127,47,1.00739
127,48,1.00176
127,49,0.99053
127,50,0.98252
127,51,0.99334
127,52,1.00264
127,53,0.99597
127,54,1.00327
127,55,1.02370
127,56,1.01966
127,57,1.00950
127,58,1.02898
127,59,1.02809
127,60,1.01972
127,61,1.02393
127,62,1.01257
127,63,1.00675
127,64,0.99734
127,65,0.99905
127,66,1.00076
127,67,0.99240
127,68,0.99108
127,69,0.99760
127,70,0.98498
127,71,0.97736
127,72,0.97095
127,73,0.96687
127,74,0.95182
127,75,0.95719
127,76,0.95890
127,77,0.96446
127,78,0.97193
127,79,0.98246
127,80,0.98013
127,81,0.98104
127,82,0.97807
127,83,0.97375
127,84,0.96722
127,85,0.95576
127,86,0.96156
127,87,0.97091
127,88,0.96359
127,89,0.94269
127,90,0.94909
127,91,0.95034
127,92,0.95050
127,93,0.94844
127,94,0.95092
127,95,0.95290
127,96,0.96087
127,97,0.96081
127,98,0.95956
127,99,0.95650
128,0,1.00000
128,0,1.01167
128,1,0.99709
128,2,0.99715
128,3,0.98494
128,4,0.98706
128,5,0.98013
128,6,0.96981
128,7,0.97910
128,8,0.97061
128,9,0.96908
128,10,0.96225
128,11,0.97250
128,12,0.97118
128,13,0.97530
128,14,0.95529
128,15,0.95746
128,16,0.95800
128,17,0.94775
128,18,0.94474
128,19,0.93583
128,20,0.93626
128,21,0.94479
128,22,0.95023
128,23,0.96073
128,24,0.95908
128,25,0.96508
128,26,0.96869
128,27,0.97346
128,28,0.95974
128,29,0.96146
128,30,0.96234
128,31,0.97517
128,32,0.98716
128,33,0.98146
128,34,0.97994
128,35,0.97025
128,36,0.96686
128,37,0.94990
128,38,0.94664
128,39,0.94735
128,40,0.94368
128,41,0.94854
128,42,0.95278
128,43,0.94678
128,44,0.94461
128,45,0.96138
128,46,0.95997
128,47,0.96908
128,48,0.97746
128,49,0.96420
128,50,0.96441
128,51,0.98393
128,52,0.97382
128,53,0.97232
128,54,0.97042
128,55,0.95434
128,56,0.96527
128,57,0.96280
128,58,0.95916
128,59,0.96145
128,60,0.96706
128,61,0.98316
128,62,0.99082
128,63,0.97245
128,64,0.98467
128,65,0.98905
128,66,0.98825
128,67,0.98656
128,68,0.97728
128,69,0.97930
128,70,0.98477
128,71,1.01421
128,72,1.02179
128,73,1.01072
128,74,1.00636
128,75,0.99870
128,76,0.99391
128,77,1.00638
128,78,1.00030
128,79,1.00232
128,80,0.98465
128,81,0.97668
128,82,0.97072
128,83,0.97675
128,84,0.98288
128,85,0.98489
128,86,0.97951
128,87,0.99142
128,88,0.98035
128,89,0.97469
128,90,0.96693
128,91,0.95959
128,92,0.95855
128,93,0.94485
128,94,0.93199
128,95,0.92862
128,96,0.92367
128,97,0.92240
128,98,0.93456
128,99,0.92559
129,0,1.00000
129,0,1.00253
129,1,0.99256
129,2,0.99181
129,3,0.98945
129,4,0.98849
129,5,0.98954
129,6,0.98033
129,7,0.97676
129,8,0.98997
129,9,0.98940
129,10,0.97230
129,11,0.96571
129,12,0.98613
129,13,0.99209
129,14,0.99333
129,15,0.98613
129,16,0.99074
129,17,0.98717
129,18,0.98120
129,19,0.98142
129,20,0.97657
129,21,0.98216
129,22,1.00286
129,23,1.02402
129,24,1.01376
129,25,1.01677
129,26,1.01652
129,27,1.01629
129,28,1.00534
129,29,0.99171
129,30,0.99137
129,31,0.97851
129,32,0.98064
129,33,0.98033
129,34,0.97138
129,35,0.97585
129,36,0.98421
129,37,0.98768
129,38,0.98005
129,39,0.96510
129,40,0.97216
129,41,0.97483
129,42,0.95698
129,43,0.97453
129,44,0.98173
129,45,0.98484
129,46,0.97118
129,47,0.97658
129,48,0.97117
129,49,0.97814
129,50,0.97226
129,51,0.98682
129,52,0.99518
129,53,0.99521
129,54,0.99581
129,55,0.97969
129,56,0.99042
129,57,0.99987
129,58,0.99779
129,59,0.99834
129,60,1.00031
129,61,1.00561
129,62,1.01663
129,63,1.00106
129,64,1.00968
129,65,1.01189
129,66,1.00176
129,67,1.00063
129,68,0.98667
129,69,0.97885
129,70,0.97718
129,71,0.97889
129,72,0.96246
129,73,0.95158
129,74,0.94775
129,75,0.94000
129,76,0.93702
129,77,0.93768
129,78,0.93321
129,79,0.94007
129,80,0.95261
129,81,0.93673
129,82,0.94044
129,83,0.94212
129,84,0.94588
129,85,0.93398
129,86,0.92295
129,87,0.92951
129,88,0.93149
129,89,0.92777
129,90,0.93573
129,91,0.93126
129,92,0.92382
129,93,0.92678
129,94,0.94318
129,95,0.93938
129,96,0.94459
129,97,0.92993
129,98,0.91485
129,99,0.90567
130,0,1.00000
130,0,1.00126
130,1,1.01761
130,2,1.01068
130,3,1.02140
130,4,1.02211
130,5,1.01985
130,6,1.02612
130,7,1.02077
130,8,1.00807
130,9,0.99282
130,10,0.99084
130,11,0.98483
130,12,0.98963
130,13,0.97001
130,14,0.97957
130,15,0.98708
130,16,0.99657
130,17,1.00186
130,18,0.98407
130,19,0.97697
130,20,0.96601
130,21,0.95818
130,22,0.96231
130,23,0.96528
130,24,0.95890
130,25,0.96433
130,26,0.96421
130,27,0.95369
130,28,0.96607
130,29,0.96496
130,30,0.95752
130,31,0.95446
130,32,0.95704
130,33,0.97280
130,34,0.96219
130,35,0.96632
130,36,0.96957
130,37,0.96405
130,38,0.97139
130,39,0.97275
130,40,0.97206
130,41,0.97613
130,42,0.97223
130,43,0.96311
130,44,0.96640
130,45,0.96805
130,46,0.98129
130,47,0.98202
130,48,0.97258
130,49,0.97615
130,50,0.98732
130,51,1.00168
130,52,0.99256
130,53,0.98856
130,54,0.99087
130,55,0.99156
130,56,0.98529
130,57,0.99246
130,58,0.99951
130,59,1.00942
130,60,1.00869
130,61,1.00171
130,62,0.99525
130,63,1.00198
130,64,1.00792
130,65,1.02360
130,66,1.02813
130,67,1.03032
130,68,1.03189
130,69,1.02618
130,70,1.01775
130,71,1.03955
130,72,1.04720
130,73,1.04943
130,74,1.05623
130,75,1.06405
130,76,1.04713
130,77,1.05022
130,78,1.03930
130,79,1.03821
130,80,1.05057
130,81,1.04554
130,82,1.04721
130,83,1.04345
130,84,1.05133
130,85,1.05306
130,86,1.06620
130,87,1.08114
130,88,1.08128
130,89,1.07023
130,90,1.08005
130,91,1.08910
130,92,1.10157
130,93,1.39324
130,94,1.79881
130,95,2.25080
130,96,2.91047
130,97,3.83607
130,98,4.84631
130,99,5.95562
131,0,1.00000
131,0,0.98574
131,1,0.98486
131,2,0.99668
131,3,0.99981
131,4,1.01284
131,5,1.02816
131,6,1.01778
131,7,1.02487
131,8,1.01637
131,9,0.99691
131,10,0.99574
131,11,1.00098
131,12,0.99477
131,13,0.98245
131,14,0.99476
131,15,0.99082
131,16,0.97585
131,17,0.98852
131,18,0.99229
131,19,0.99022
131,20,0.99058
131,21,0.98961
131,22,0.97712
131,23,0.97916
131,24,0.98792
131,25,0.98196
131,26,0.99147
131,27,0.99169
131,28,0.99234
131,29,1.00194
131,30,1.00356
131,31,1.00322
131,32,1.01147
131,33,1.03557
131,34,1.03890
131,35,1.03736
131,36,1.03745
131,37,1.03281
131,38,1.03339
131,39,1.02179
131,40,1.02127
131,41,1.02213
131,42,1.00870
131,43,1.00121
131,44,1.00133
131,45,1.01417
131,46,1.02116
131,47,1.02027
131,48,1.02295
131,49,1.01395
131,50,1.00199
131,51,1.00750
131,52,0.99128
131,53,0.99274
131,54,0.99869
131,55,1.00608
131,56,0.99741
131,57,1.00016
131,58,0.98421
131,59,0.96649
131,60,0.97695
131,61,0.97390
131,62,0.95811
131,63,0.96036
131,64,0.98742
131,65,0.98540
131,66,1.00881
131,67,1.00044
131,68,0.99362
131,69,0.98079
131,70,0.97219
131,71,0.96884
131,72,0.94915
131,73,0.93844
131,74,0.93796
131,75,0.94880
131,76,0.93745
131,77,0.93463
131,78,0.93201
131,79,0.93864
131,80,0.93851
131,81,0.93229
131,82,0.93798
131,83,0.93160
131,84,0.93018
131,85,0.93869
131,86,0.93650
131,87,0.94547
131,88,0.94108
131,89,0.94969
131,90,0.94765
131,91,0.94092
131,92,0.94297
131,93,0.93584
131,94,0.92978
131,95,0.93212
131,96,0.93449
131,97,0.92082
131,98,0.92829
131,99,0.93172
132,0,1.00000
132,0,0.99715
132,1,0.99254
132,2,0.97234
132,3,0.96935
132,4,0.98096
132,5,0.97139
132,6,0.97728
132,7,0.98023
132,8,0.97820
132,9,0.99972
132,10,1.00670
132,11,0.99095
132,12,0.99819
132,13,1.00709
132,14,1.00130
132,15,1.01863
132,16,1.01496
132,17,1.01779
132,18,1.02399
132,19,1.02191
132,20,1.01274
132,21,1.03079
132,22,1.03673
132,23,1.04973
132,24,1.04725
132,25,1.05614
132,26,1.06867
132,27,1.06744
132,28,1.06167
132,29,1.05435
132,30,1.04537
132,31,1.03413
132,32,1.02065
132,33,1.01155
132,34,1.01612
132,35,1.01158
132,36,1.00615
132,37,1.00583
132,38,0.99802
132,39,1.00314
132,40,1.00084
132,41,1.01110
132,42,1.00221
132,43,1.00580
132,44,1.02749
132,45,1.02635
132,46,1.01649
132,47,1.01467
132,48,1.01680
132,49,1.02913
132,50,1.03378
132,51,1.04512
132,52,1.05180
132,53,1.06474
132,54,1.06303
132,55,1.05709
132,56,1.06550
132,57,1.05697
132,58,1.06730
132,59,1.06367
132,60,1.06536
132,61,1.06131
132,62,1.04871
132,63,1.05605
132,64,1.05646
132,65,1.06774
132,66,1.06013
132,67,1.03746
132,68,1.04477
132,69,1.04211
132,70,1.03121
132,71,1.01833
132,72,1.01218
132,73,1.01149
132,74,1.01864
132,75,1.01775
132,76,1.03698
132,77,1.04471
132,78,1.04464
132,79,1.04588
132,80,1.05475
132,81,1.04687
132,82,1.03652
132,83,1.03652
132,84,1.02989
132,85,1.03304
132,86,1.03393
132,87,1.03985
132,88,1.02468
132,89,1.02659
132,90,1.02564
132,91,1.02630
132,92,1.01944
132,93,1.01029
132,94,1.01238
132,95,1.01577
132,96,1.01461
132,97,1.03628
132,98,1.03586
132,99,1.04050
133,0,1.00000
133,0,0.99516
133,1,0.99533
133,2,0.97944
133,3,1.00214
133,4,0.99435
133,5,1.00205
133,6,0.99139
133,7,0.99369
133,8,0.98746
133,9,0.98132
133,10,0.98405
133,11,0.99598
133,12,1.00877
133,13,1.00498
133,14,1.00806
133,15,1.00141
133,16,0.99979
133,17,0.98526
133,18,0.97448
133,19,0.96446
133,20,0.95961
133,21,0.96972
133,22,0.95572
133,23,0.96155
133,24,0.96746
133,25,0.96796
133,26,0.96426
133,27,0.96726
133,28,0.96975
133,29,0.96532
133,30,0.95559
133,31,0.95846
133,32,0.95706
133,33,0.95525
133,34,0.96242
133,35,0.95177
133,36,0.96515
133,37,0.97647
133,38,0.99767
133,39,0.99967
133,40,1.01440
133,41,0.99983
133,42,0.99585
133,43,1.00512
133,44,1.01149
133,45,1.00520
133,46,1.00892
133,47,1.00283
133,48,0.99915
133,49,1.00419
133,50,1.00080
133,51,1.00655
133,52,1.00604
133,53,0.99713
133,54,0.98754
133,55,0.99812
133,56,0.98371
133,57,0.98010
133,58,0.96964
133,59,0.95997
133,60,0.97124
133,61,0.96549
133,62,0.97150
133,63,0.97261
133,64,0.98837
133,65,0.98731
133,66,0.98496
133,67,0.98406
133,68,0.98079
133,69,0.98889
133,70,0.97867
133,71,0.97250
133,72,0.99201
133,73,1.00068
133,74,1.00030
133,75,0.99963
133,76,1.00867
133,77,1.00891
133,78,1.01459
133,79,0.99740
133,80,0.99907
133,81,0.98580
133,82,0.96761
133,83,0.96549
133,84,0.97769
133,85,0.99321
133,86,0.99897
133,87,1.00953
133,88,1.01598
133,89,1.02328
133,90,1.04096
133,91,1.03008
133,92,1.03309
133,93,1.00768
133,94,1.01162
133,95,1.01195
133,96,1.01170
133,97,0.99665
133,98,0.99277
133,99,0.98633
134,0,1.00000
134,0,0.98985
134,1,0.99424
134,2,0.99547
134,3,1.00330
134,4,1.02024
134,5,1.00831
134,6,1.01290
134,7,1.01752
134,8,1.02843
134,9,1.02400
134,10,1.02383
134,11,1.02064
134,12,1.02221
134,13,1.01641
134,14,1.02001
134,15,1.01869
134,16,1.02402
134,17,1.03315
134,18,1.04061
134,19,1.03446
134,20,1.04076
134,21,1.02514
134,22,1.02733
134,23,1.02220
134,24,1.02873
134,25,1.04644
134,26,1.04496
134,27,1.03834
134,28,1.03219
134,29,1.01897
134,30,1.03956
134,31,1.02489
134,32,1.02104
134,33,1.02783
134,34,1.01716
134,35,1.03002
134,36,1.03283
134,37,1.02645
134,38,1.03793
134,39,1.04718
134,40,1.03261
134,41,1.03421
134,42,1.03386
134,43,1.03894
134,44,1.05186
134,45,1.06087
134,46,1.05767
134,47,1.05884
134,48,1.06993
134,49,1.06056
134,50,1.05621
134,51,1.04992
134,52,1.03722
134,53,1.03278
134,54,1.03679
134,55,1.03270
134,56,1.03481
134,57,1.03293
134,58,1.04374
134,59,1.04723
134,60,1.04433
134,61,1.04192
134,62,1.05139
134,63,1.05759
134,64,1.07796
134,65,1.06147
134,66,1.05438
134,67,1.04789
134,68,1.03867
134,69,1.02357
134,70,1.03096
134,71,1.02791
134,72,1.03691
134,73,1.02474
134,74,1.02029
134,75,1.03725
134,76,1.04696
134,77,1.05936
134,78,1.06219
134,79,1.05878
134,80,1.06051
134,81,1.06934
134,82,1.07334
134,83,1.06179
134,84,1.07185
134,85,1.07717
134,86,1.07875
134,87,1.07473
134,88,1.07811
134,89,1.09387
134,90,1.10385
134,91,1.35843
134,92,1.62092
134,93,1.97716
134,94,2.43908
134,95,2.87581
134,96,3.63031
134,97,4.64352
134,98,5.61442
134,99,7.03906
135,0,1.00000
135,0,0.99199
135,1,0.99398
135,2,1.00143
135,3,1.00630
135,4,1.01587
135,5,1.02858
135,6,1.03138
135,7,1.03316
135,8,1.04130
135,9,1.02887
135,10,1.01468
135,11,1.01222
135,12,1.01293
135,13,1.00154
135,14,1.00828
135,15,1.01214
135,16,1.01405
135,17,1.02659
135,18,1.02415
135,19,1.04293
135,20,1.03310
135,21,1.03354
135,22,1.03547
135,23,1.02008
135,24,1.02629
135,25,1.02598
135,26,1.03022
135,27,1.03167
135,28,1.03183
135,29,1.03349
135,30,1.02210
135,31,1.03057
135,32,1.03111
135,33,1.03143
135,34,1.03056
135,35,1.03494
135,36,1.02623
135,37,1.03789
135,38,1.05166
135,39,1.05538
135,40,1.05601
135,41,1.05360
135,42,1.05254
135,43,1.04364
135,44,1.04872
135,45,1.05033
135,46,1.03098
135,47,1.04001
135,48,1.03737
135,49,1.03380
135,50,1.04871
135,51,1.05139
135,52,1.06014
135,53,1.04707
135,54,1.05187
135,55,1.06850
135,56,1.05168
135,57,1.05008
135,58,1.04577
135,59,1.04703
135,60,1.02348
135,61,1.02953
135,62,1.02988
135,63,1.02523
135,64,1.03554
135,65,1.02609
135,66,1.01377
135,67,1.01861
135,68,1.01820
135,69,1.02390
135,70,1.01329
135,71,1.01849
135,72,1.01057
135,73,1.00222
135,74,1.02355
135,75,1.03144
135,76,1.04002
135,77,1.04016
135,78,1.03119
135,79,1.03187
135,80,1.03624
135,81,1.04132
135,82,1.04128
135,83,1.05987
135,84,1.05867
135,85,1.05503
135,86,1.06779
135,87,1.07027
135,88,1.07339
135,89,1.08219
135,90,1.05617
135,91,1.04202
135,92,1.03418
135,93,1.04480
135,94,1.05036
135,95,1.05714
135,96,1.05359
135,97,1.06053
135,98,1.05455
135,99,1.05923
136,0,1.00000
136,0,1.00502
136,1,0.99849
136,2,0.99992
136,3,1.00020
136,4,1.00225
136,5,1.00303
136,6,0.99868
136,7,1.01200
136,8,1.01031
136,9,1.01240
136,10,0.99974
136,11,0.99899
136,12,1.01177
136,13,1.01508
136,14,1.01073
136,15,1.02395
136,16,1.04225
136,17,1.03685
136,18,1.01570
136,19,1.02568
136,20,1.03241
136,21,1.03585
136,22,1.03863
136,23,1.04136
136,24,1.03101
136,25,1.02311
136,26,1.01465
136,27,1.00091
136,28,1.00163
136,29,0.98406
136,30,0.98467
136,31,0.99231
136,32,0.99170
136,33,1.00467
136,34,1.00374
136,35,0.98995
136,36,0.99669
136,37,1.00180
136,38,0.99664
136,39,1.01171
136,40,1.00400
136,41,1.00928
136,42,1.00362
136,43,0.98836
136,44,0.98604
136,45,0.97028
136,46,0.97079
136,47,0.96201
136,48,0.96329
136,49,0.95916
136,50,0.94975
136,51,0.94447
136,52,0.94411
136,53,0.94297
136,54,0.94545
136,55,0.95546
136,56,0.95983
136,57,0.94227
136,58,0.93631
136,59,0.94654
136,60,0.95080
136,61,0.94135
136,62,0.94935
136,63,0.93750
136,64,0.93812
136,65,0.94077
136,66,0.94462
136,67,0.96773
136,68,0.96841
136,69,0.97087
136,70,0.97849
136,71,0.98297
136,72,0.98582
136,73,0.98990
136,74,0.97883
136,75,0.98730
136,76,1.00037
136,77,1.00876
136,78,1.01235
136,79,1.03400
136,80,1.02095
136,81,1.01398
136,82,1.01175
136,83,1.01817
136,84,1.02700
136,85,1.02089
136,86,1.00288
136,87,1.00019
136,88,1.00009
136,89,0.99240
136,90,1.00147
136,91,1.01531
136,92,1.01391
136,93,1.01849
136,94,1.02063
136,95,1.02486
136,96,1.02528
136,97,1.00678
136,98,1.00506
136,99,1.00826
137,0,1.00000
137,0,1.00431
137,1,0.99934
137,2,0.99776
137,3,1.00271
137,4,0.99497
137,5,0.99129
137,6,1.01287
137,7,1.01674
137,8,1.01873
137,9,1.03143
137,10,1.03231
137,11,1.02253
137,12,1.02758
137,13,1.02826
137,14,0.99793
137,15,1.02098
137,16,1.00033
137,17,0.99898
137,18,1.00735
137,19,0.98989
137,20,0.99720
137,21,1.00138
137,22,1.01027
137,23,1.00230
137,24,1.00510
137,25,0.99464
137,26,1.00672
137,27,1.02326
137,28,0.99740
137,29,1.00064
137,30,0.99982
137,31,1.00059
137,32,1.01213
137,33,1.02414
137,34,1.02017
137,35,1.01735
137,36,1.01948
137,37,1.01381
137,38,0.99926
137,39,1.00750
137,40,1.00531
137,41,1.01609
137,42,1.00948
137,43,1.02162
137,44,1.01008
137,45,1.00841
137,46,1.00938
137,47,1.01469
137,48,1.01662
137,49,1.01377
137,50,1.01438
137,51,1.00621
137,52,1.00885
137,53,1.00183
137,54,1.01452
137,55,1.02419
137,56,1.03086
137,57,1.04010
137,58,1.03927
137,59,1.04338
137,60,1.04657
137,61,1.05483
137,62,1.06185
137,63,1.06182
137,64,1.05914
137,65,1.06233
137,66,1.06215
137,67,1.07203
137,68,1.05137
137,69,1.04120
137,70,1.02342
137,71,1.02646
137,72,1.03437
137,73,1.02923
137,74,1.03478
137,75,1.02391
137,76,1.02508
137,77,1.02460
137,78,1.02100
137,79,1.01561
137,80,0.99940
137,81,1.00424
137,82,1.00762
137,83,1.00180
137,84,0.99919
137,85,0.99384
137,86,0.99388
137,87,0.99529
137,88,0.99682
137,89,1.00341
137,90,1.00233
